date,HH,COE,T,BAU El,COP,BAU The,PCM Mode,Q,SOC,SoCdelta,MaxDis,BAU Cost (GBP),NQ,NSOC
2019-02-02,46,12.19,4.0,27,4.804,262.58664,standby,0.0,0.0,0.0,-0.0,3.331527,0.0,0.0
2019-02-02,47,10.76,4.0,24,4.804,237.115832,standby,0.0,0.0,0.0,-0.0,2.6554604,0.0,0.0
2019-02-02,48,11.44,3.0,25,4.998,239.314236,standby,0.0,0.0,0.0,-0.0,2.7388504,0.0,0.0
2019-02-03,1,11.44,3.0,22,4.998,225.18988800000002,standby,0.0,0.0,0.0,-0.0,2.5772032,0.0,0.0
2019-02-03,2,12.65,3.0,25,4.998,225.18988800000002,standby,0.0,0.0,0.0,-0.0,2.8497920000000003,0.0,0.0
2019-02-03,3,13.38,3.0,22,4.998,220.071936,standby,0.0,0.0,0.0,-0.0,2.9457408,0.0,0.0
2019-02-03,4,11.53,2.0,22,5.192,219.008944,standby,0.0,0.0,0.0,-0.0,2.4317922999999997,0.0,0.0
2019-02-03,5,11.66,2.0,21,5.192,206.27815999999999,standby,0.0,0.0,0.0,-0.0,2.3162589999999996,0.0,0.0
2019-02-03,6,11.02,2.0,23,5.192,206.27815999999999,standby,0.0,0.0,0.0,-0.0,2.189123,0.0,0.0
2019-02-03,7,10.3,2.0,22,5.192,219.48660800000002,standby,0.0,0.0,0.0,-0.0,2.177111,0.0,0.0
2019-02-03,8,9.5,1.0,21,5.386,227.838572,standby,0.0,0.0,0.0,-0.0,2.0093449999999997,0.0,0.0
2019-02-03,9,9.55,1.0,20,5.386,233.666224,standby,0.0,0.0,0.0,-0.0,2.071586,0.0,0.0
2019-02-03,10,9.5,1.0,22,5.386,233.666224,standby,0.0,0.0,0.0,-0.0,2.06074,0.0,0.0
2019-02-03,11,9.5,1.0,23,5.386,230.71469600000003,standby,0.0,0.0,0.0,-0.0,2.0347100000000005,0.0,0.0
2019-02-03,12,9.5,1.0,21,5.386,230.71469600000003,standby,0.0,0.0,0.0,-0.0,2.0347100000000005,0.0,0.0
2019-02-03,13,9.55,1.0,21,5.386,222.62492400000002,standby,0.0,0.0,0.0,-0.0,1.9736985000000005,0.0,0.0
2019-02-03,14,9.46,0.0,20,5.58,218.73600000000002,standby,0.0,0.0,0.0,-0.0,1.8541600000000003,0.0,0.0
