date,HH,COE,T,BAU El,COP,BAU The,PCM Mode,Q,SOC,SoCdelta,MaxDis,BAU Cost (GBP),NQ,NSOC
2019-05-12,25,8.16,15.0,37,3.07,257.88,charging,80.0,290.9,40.0,-50.9,3.4272000000000005,80.0,285.0
2019-05-12,26,8.14,16.0,40,2.9339999999999997,246.456,discharging,-61.96069,259.9,-30.980345,-59.0,3.4188,-59.0,255.5
2019-05-12,27,7.7,16.0,41,2.9339999999999997,246.456,charging,80.0,299.9,40.0,-60.5,3.2340000000000004,80.0,295.5
2019-05-12,28,8.16,16.0,41,2.9339999999999997,246.456,standby,-0.0,299.9,-0.0,-60.5,3.4272000000000005,-0.0,295.5
2019-05-12,29,21.02,16.0,39,2.9339999999999997,246.456,discharging,-61.96069,268.9,-30.980345,-57.5,8.8284,-57.5,266.8
2019-05-12,30,21.9,16.0,44,2.9339999999999997,246.456,discharging,-61.96069,237.9,-30.980345,-64.9,9.198,-64.9,234.4
2019-05-12,31,21.83,16.0,41,2.9339999999999997,246.456,discharging,-61.96069,206.9,-30.980345,-60.5,9.1686,-60.5,204.2
2019-05-12,32,21.97,17.0,43,2.798,235.032,discharging,-65.47957,174.2,-32.739785,-67.0,9.2274,-67.0,170.7
2019-05-12,33,23.35,17.0,42,2.798,235.032,discharging,-65.47957,141.5,-32.739785,-65.5,9.807,-65.5,137.9
2019-05-12,34,24.41,16.0,48,2.9339999999999997,246.456,discharging,-61.96069,110.5,-30.980345,-70.8,10.2522,-70.81222,102.5
2019-05-12,35,12.91,16.0,47,2.9339999999999997,246.456,discharging,-61.96069,79.5,-30.980345,-69.3,5.4222,-69.33697,67.8
2019-05-12,36,13.2,15.0,45,3.07,257.88,discharging,-57.82054,50.6,-28.91027,-62.0,5.544,-61.95058,36.8
2019-05-12,37,13.09,15.0,41,3.07,257.88,discharging,-57.82054,21.7,-28.91027,-56.4,5.4978,-56.44386,8.6
2019-05-12,38,13.09,14.0,32,3.214,269.976,charging,10.62759,27.0,5.313795,-41.3,5.4978,6.84077,12.0
2019-05-12,39,13.64,14.0,31,3.214,269.976,discharging,-54.2239,-0.1,-27.11195,-40.0,5.7288,-24.0,0.0
2019-05-12,40,10.45,12.0,26,3.502,294.168,standby,-0.0,-0.1,-0.0,-28.1,4.388999999999999,0.0,0.0
2019-05-12,41,9.46,12.0,29,3.502,294.168,standby,-0.0,-0.1,-0.0,-31.3,3.9732000000000003,0.0,0.0
2019-05-12,42,8.76,11.0,30,3.646,306.264,charging,74.22628,37.0,37.11314,-28.6,3.6792000000000002,50.80464,25.4
2019-05-12,43,9.68,11.0,32,3.646,306.264,discharging,-40.04209,17.0,-20.021045,-30.5,4.0656,-30.50826,10.1
2019-05-12,44,9.68,10.0,37,3.79,318.36,discharging,-34.18419,-0.1,-17.092095,-30.1,4.0656,-20.2,0.0
2019-05-12,45,8.14,10.0,36,3.79,318.36,standby,-0.0,-0.1,-0.0,-29.3,3.4188,0.0,0.0
2019-05-12,46,7.5,10.0,34,3.79,318.36,charging,80.0,39.9,40.0,-27.7,3.15,79.12672,39.6
2019-05-12,47,7.7,10.0,33,3.79,318.36,discharging,-11.51137,34.1,-5.755685,-26.9,3.2340000000000004,-23.64569,27.8
2019-05-12,48,9.02,9.0,33,3.954,332.136,discharging,-28.53072,19.8,-14.26536,-22.4,3.7883999999999998,-22.417,16.6
2019-05-13,1,8.01,9.0,32,3.954,332.136,charging,80.0,59.8,40.0,-21.7,3.3642000000000003,80.0,56.6
2019-05-13,2,7.48,10.0,32,3.79,318.36,charging,80.0,99.8,40.0,-26.0,3.1416000000000004,80.0,96.6
2019-05-13,3,7.7,10.0,34,3.79,318.36,charging,80.0,139.8,40.0,-27.7,3.2340000000000004,80.0,136.6
2019-05-13,4,7.7,9.0,31,3.954,332.136,charging,80.0,179.8,40.0,-21.1,3.2340000000000004,80.0,176.6
2019-05-13,5,7.7,9.0,29,3.954,332.136,charging,80.0,219.8,40.0,-19.7,3.2340000000000004,80.0,216.6
2019-05-13,6,8.25,8.0,34,4.118,345.91200000000003,charging,80.0,259.8,40.0,-18.0,3.465,80.0,256.6
2019-05-13,7,8.47,8.0,32,4.118,345.91200000000003,charging,80.0,299.8,40.0,-17.0,3.5574,80.0,296.6
2019-05-13,8,8.47,8.0,30,4.118,345.91200000000003,charging,0.04209,299.8,0.021045,-15.9,3.5574,3.89201,298.5
2019-05-13,9,10.12,8.0,29,4.118,345.91200000000003,discharging,-22.28557,288.7,-11.142785,-15.4,4.2504,-15.38765,290.8
2019-05-13,10,10.12,7.0,31,4.282,359.688,discharging,-15.44873,281.0,-7.724365,-11.4,4.2504,-11.40263,285.1
2019-05-13,11,11.44,7.0,29,4.282,359.688,discharging,-15.44873,273.3,-7.724365,-10.7,4.804799999999999,-10.66698,279.8
2019-05-13,12,13.16,7.0,31,4.282,359.688,discharging,-15.44873,265.6,-7.724365,-11.4,5.527200000000001,-11.40263,274.1
2019-05-13,13,12.76,7.0,28,4.282,359.688,discharging,-15.44873,257.9,-7.724365,-10.3,5.3591999999999995,-10.3,269.0
2019-05-13,14,11.35,8.0,30,4.118,345.91200000000003,discharging,-22.28557,246.8,-11.142785,-15.9,4.7669999999999995,-15.91826,261.0
2019-05-13,15,11.09,8.0,31,4.118,345.91200000000003,discharging,-22.28557,235.7,-11.142785,-16.4,4.6578,-16.44887,252.8
2019-05-13,16,9.24,10.0,31,3.79,318.36,discharging,-34.18419,218.6,-17.092095,-25.2,3.8808,-25.2,240.2
2019-05-13,17,8.8,10.0,33,3.79,318.36,charging,2.83581,220.0,1.417905,-26.9,3.696,-26.85901,226.8
2019-05-13,18,8.34,11.0,33,3.646,306.264,charging,80.0,260.0,40.0,-31.5,3.5027999999999997,58.24271,255.9
2019-05-13,19,8.27,11.0,36,3.646,306.264,charging,80.0,300.0,40.0,-34.3,3.4734,80.0,295.9
2019-05-13,20,8.27,12.0,36,3.502,294.168,discharging,-45.33467,277.3,-22.667335,-38.9,3.4734,-38.85829,276.5
2019-05-13,21,8.16,12.0,36,3.502,294.168,charging,45.33467,300.0,22.667335,-38.9,3.4272000000000005,35.03183,294.0
2019-05-13,22,7.77,14.0,38,3.214,269.976,discharging,-51.55221,274.2,-25.776105,-49.1,3.2634,-49.05972,269.5
2019-05-13,23,7.92,14.0,36,3.214,269.976,discharging,-54.2239,247.1,-27.11195,-46.5,3.3264,-46.5,246.2
2019-05-13,24,7.37,14.0,38,3.214,269.976,charging,80.0,287.1,40.0,-49.1,3.0954,80.0,286.2
2019-05-13,25,8.14,14.0,37,3.214,269.976,discharging,-54.2239,260.0,-27.11195,-47.8,3.4188,-47.8,262.3
2019-05-13,26,7.37,15.0,38,3.07,257.88,charging,80.0,300.0,40.0,-52.3,3.0954,69.18156,296.9
2019-05-13,27,7.48,15.0,38,3.07,257.88,standby,0.0,300.0,0.0,-52.3,3.1416000000000004,-0.0,296.9
2019-05-13,28,7.48,16.0,40,2.9339999999999997,246.456,standby,-0.0,300.0,-0.0,-59.0,3.1416000000000004,-0.0,296.9
2019-05-13,29,19.94,16.0,38,2.9339999999999997,246.456,discharging,-61.96069,269.0,-30.980345,-56.1,8.3748,-56.1,268.8
2019-05-13,30,21.28,16.0,38,2.9339999999999997,246.456,discharging,-61.96069,238.0,-30.980345,-56.1,8.9376,-56.1,240.8
2019-05-13,31,22.8,16.0,37,2.9339999999999997,246.456,discharging,-61.96069,207.0,-30.980345,-54.6,9.576,-54.6,213.5
2019-05-13,32,23.9,16.0,40,2.9339999999999997,246.456,discharging,-61.96069,176.0,-30.980345,-59.0,10.038,-59.0,184.0
2019-05-13,33,24.65,16.0,38,2.9339999999999997,246.456,discharging,-61.96069,145.0,-30.980345,-56.1,10.353,-56.1,155.9
2019-05-13,34,25.42,15.0,41,3.07,257.88,discharging,-57.82054,116.1,-28.91027,-56.4,10.676400000000001,-56.4,127.7
2019-05-13,35,13.86,15.0,39,3.07,257.88,discharging,-57.82054,87.2,-28.91027,-53.7,5.8212,-53.7,100.8
2019-05-13,36,13.64,15.0,44,3.07,257.88,discharging,-57.82054,58.3,-28.91027,-60.6,5.7288,-60.5739,70.5
2019-05-13,37,13.24,15.0,38,3.07,257.88,discharging,-57.82054,29.4,-28.91027,-52.3,5.5608,-52.3,44.4
2019-05-13,38,13.44,14.0,39,3.214,269.976,discharging,-54.2239,2.3,-27.11195,-50.4,5.6448,-50.35076,19.2
2019-05-13,39,13.2,14.0,38,3.214,269.976,discharging,-4.69048,-0.0,-2.34524,-49.1,5.544,-0.0,19.2
2019-05-13,40,10.82,13.0,38,3.3579999999999997,282.07199999999995,standby,0.0,0.0,0.0,-45.3,4.5443999999999996,0.0,19.2
2019-05-13,41,9.66,13.0,35,3.3579999999999997,282.07199999999995,standby,0.0,0.0,0.0,-41.7,4.0572,-0.0,19.2
2019-05-13,42,8.69,12.0,36,3.502,294.168,standby,-0.0,0.0,-0.0,-38.9,3.6497999999999995,-0.0,19.2
2019-05-13,43,8.36,12.0,37,3.502,294.168,standby,-0.0,0.0,-0.0,-39.9,3.5112,0.0,19.2
2019-05-13,44,8.36,11.0,37,3.646,306.264,standby,0.0,0.0,0.0,-35.3,3.5112,-0.0,19.2
2019-05-13,45,7.92,11.0,37,3.646,306.264,standby,0.0,0.0,0.0,-35.3,3.3264,-0.0,19.2
2019-05-13,46,7.74,11.0,36,3.646,306.264,charging,80.0,40.0,40.0,-34.3,3.2508,80.0,59.2
2019-05-13,47,7.77,11.0,32,3.646,306.264,discharging,-5.8579,37.1,-2.92895,-30.5,3.2634,-17.53682,50.4
2019-05-13,48,8.14,10.0,35,3.79,318.36,discharging,-34.18419,20.0,-17.092095,-28.5,3.4188,-28.48683,36.2
2019-05-14,1,7.7,10.0,33,3.79,318.36,charging,80.0,60.0,40.0,-26.9,3.2340000000000004,80.0,76.2
2019-05-14,2,7.37,10.0,32,3.79,318.36,charging,80.0,100.0,40.0,-26.0,3.0954,80.0,116.2
2019-05-14,3,7.37,10.0,34,3.79,318.36,charging,80.0,140.0,40.0,-27.7,3.0954,80.0,156.2
2019-05-14,4,7.26,9.0,33,3.954,332.136,charging,80.0,180.0,40.0,-22.4,3.0492000000000004,80.0,196.2
2019-05-14,5,7.37,9.0,29,3.954,332.136,charging,80.0,220.0,40.0,-19.7,3.0954,80.0,236.2
2019-05-14,6,7.59,9.0,33,3.954,332.136,charging,80.0,260.0,40.0,-22.4,3.1877999999999997,80.0,276.2
2019-05-14,7,8.58,9.0,30,3.954,332.136,charging,80.0,300.0,40.0,-20.4,3.6036,47.60000000000002,300.0
2019-05-14,8,8.69,9.0,31,3.954,332.136,charging,0.04209,300.0,0.021045,-21.1,3.6497999999999995,-2.7533531010703882e-14,300.0
2019-05-14,9,10.56,9.0,29,3.954,332.136,discharging,-28.53072,285.7,-14.26536,-19.7,4.4352,-19.7,290.1
2019-05-14,10,10.05,8.0,32,4.118,345.91200000000003,discharging,-22.28557,274.6,-11.142785,-17.0,4.221,-16.97948,281.6
2019-05-14,11,11.07,8.0,31,4.118,345.91200000000003,discharging,-22.28557,263.5,-11.142785,-16.4,4.6494,-16.44887,273.4
2019-05-14,12,13.2,8.0,31,4.118,345.91200000000003,discharging,-22.28557,252.4,-11.142785,-16.4,5.544,-16.44887,265.2
2019-05-14,13,12.76,8.0,32,4.118,345.91200000000003,discharging,-22.28557,241.3,-11.142785,-17.0,5.3591999999999995,-16.97948,256.7
2019-05-14,14,11.44,9.0,30,3.954,332.136,discharging,-28.53072,227.0,-14.26536,-20.4,4.804799999999999,-20.4,246.5
2019-05-14,15,11.0,9.0,31,3.954,332.136,discharging,-28.53072,212.7,-14.26536,-21.1,4.62,-21.1,235.9
2019-05-14,16,9.17,11.0,33,3.646,306.264,discharging,-40.04209,192.7,-20.021045,-31.5,3.8514,-31.5,220.2
2019-05-14,17,8.32,11.0,32,3.646,306.264,charging,80.0,232.7,40.0,-30.5,3.4944,80.0,260.2
2019-05-14,18,7.77,13.0,36,3.3579999999999997,282.07199999999995,charging,80.0,272.7,40.0,-42.9,3.2634,77.494,298.9
2019-05-14,19,7.81,13.0,34,3.3579999999999997,282.07199999999995,charging,54.77652,300.1,27.38826,-40.5,3.2802,-0.0,298.9
2019-05-14,20,7.72,15.0,35,3.07,257.88,discharging,-57.82054,271.2,-28.91027,-48.2,3.2424,-48.18378,274.8
2019-05-14,21,7.77,15.0,37,3.07,257.88,discharging,-57.82054,242.3,-28.91027,-50.9,3.2634,-50.9,249.4
2019-05-14,22,7.7,15.0,37,3.07,257.88,charging,35.64108,260.1,17.82054,-50.9,3.2340000000000004,18.71756,258.8
2019-05-14,23,7.59,15.0,35,3.07,257.88,charging,80.0,300.1,40.0,-48.2,3.1877999999999997,80.0,298.8
2019-05-14,24,7.48,16.0,39,2.9339999999999997,246.456,standby,0.0,300.1,0.0,-57.5,3.1416000000000004,-0.0,298.8
2019-05-14,25,7.48,16.0,37,2.9339999999999997,246.456,discharging,-18.03931,291.1,-9.019655,-54.6,3.1416000000000004,-22.46507,287.6
2019-05-14,26,7.48,16.0,39,2.9339999999999997,246.456,discharging,-61.96069,260.1,-30.980345,-57.5,3.1416000000000004,-57.5,258.9
2019-05-14,27,7.26,16.0,37,2.9339999999999997,246.456,charging,80.0,300.1,40.0,-54.6,3.0492000000000004,80.0,298.9
2019-05-14,28,7.63,17.0,43,2.798,235.032,standby,-0.0,300.1,-0.0,-67.0,3.2045999999999997,-0.0,298.9
2019-05-14,29,19.92,17.0,37,2.798,235.032,discharging,-65.47957,267.4,-32.739785,-57.7,8.3664,-57.7,270.0
2019-05-14,30,20.45,17.0,38,2.798,235.032,discharging,-65.47957,234.7,-32.739785,-59.2,8.589,-59.2,240.4
2019-05-14,31,21.15,17.0,36,2.798,235.032,discharging,-65.47957,202.0,-32.739785,-56.1,8.883,-56.1,212.3
2019-05-14,32,22.56,16.0,41,2.9339999999999997,246.456,discharging,-61.96069,171.0,-30.980345,-60.5,9.4752,-60.5,182.1
2019-05-14,33,23.33,16.0,39,2.9339999999999997,246.456,discharging,-61.96069,140.0,-30.980345,-57.5,9.798599999999999,-57.5,153.3
2019-05-14,34,24.17,17.0,41,2.798,235.032,discharging,-65.47957,107.3,-32.739785,-63.9,10.1514,-63.9,121.4
2019-05-14,35,12.41,17.0,41,2.798,235.032,discharging,-65.47957,74.6,-32.739785,-63.9,5.2122,-63.9,89.5
2019-05-14,36,12.54,16.0,41,2.9339999999999997,246.456,discharging,-61.96069,43.6,-30.980345,-60.5,5.2668,-60.5,59.2
2019-05-14,37,12.1,16.0,40,2.9339999999999997,246.456,charging,37.20133,62.2,18.600665,-59.0,5.082,74.71478,96.6
2019-05-14,38,12.32,16.0,39,2.9339999999999997,246.456,discharging,-61.96069,31.2,-30.980345,-57.5,5.1744,-57.5,67.8
2019-05-14,39,12.45,16.0,37,2.9339999999999997,246.456,discharging,-61.96069,0.2,-30.980345,-54.6,5.229,-54.6,40.5
2019-05-14,40,10.12,15.0,39,3.07,257.88,standby,0.0,0.2,0.0,-53.7,4.2504,0.0,40.5
2019-05-14,41,8.8,15.0,35,3.07,257.88,standby,0.0,0.2,0.0,-48.2,3.696,0.0,40.5
2019-05-14,42,8.36,13.0,39,3.3579999999999997,282.07199999999995,charging,50.06194,25.2,25.03097,-46.5,3.5112,43.50383,62.3
2019-05-14,43,8.36,13.0,35,3.3579999999999997,282.07199999999995,discharging,-50.06194,0.2,-25.03097,-41.7,3.5112,-41.7,41.4
2019-05-14,44,8.36,12.0,35,3.502,294.168,standby,0.0,0.2,0.0,-37.8,3.5112,0.0,41.4
2019-05-14,45,7.26,12.0,36,3.502,294.168,standby,-0.0,0.2,-0.0,-38.9,3.0492000000000004,0.0,41.4
2019-05-14,46,7.04,11.0,36,3.646,306.264,standby,0.0,0.2,0.0,-34.3,2.9568,0.0,41.4
2019-05-14,47,7.02,11.0,33,3.646,306.264,standby,0.0,0.2,0.0,-31.5,2.9484,-0.0,41.4
2019-05-14,48,7.26,10.0,34,3.79,318.36,charging,39.95791,20.2,19.978955,-27.7,3.0492000000000004,36.10799,59.5
2019-05-15,1,7.17,10.0,32,3.79,318.36,charging,80.0,60.2,40.0,-26.0,3.0114,80.0,99.5
2019-05-15,2,7.0,10.0,34,3.79,318.36,charging,80.0,100.2,40.0,-27.7,2.94,80.0,139.5
2019-05-15,3,7.13,10.0,34,3.79,318.36,charging,80.0,140.2,40.0,-27.7,2.9945999999999997,80.0,179.5
2019-05-15,4,6.86,9.0,33,3.954,332.136,charging,80.0,180.2,40.0,-22.4,2.8812,80.0,219.5
2019-05-15,5,6.97,9.0,31,3.954,332.136,charging,80.0,220.2,40.0,-21.1,2.9274,80.0,259.5
2019-05-15,6,7.06,8.0,32,4.118,345.91200000000003,charging,80.0,260.2,40.0,-17.0,2.9652,80.0,299.5
2019-05-15,7,9.24,8.0,34,4.118,345.91200000000003,discharging,-22.28557,249.1,-11.142785,-18.0,3.8808,-18.0407,290.5
2019-05-15,8,8.36,8.0,32,4.118,345.91200000000003,charging,80.0,289.1,40.0,-17.0,3.5112,19.0,300.0
2019-05-15,9,10.34,8.0,31,4.118,345.91200000000003,discharging,-22.28557,278.0,-11.142785,-16.4,4.3427999999999995,-16.44887,291.8
2019-05-15,10,9.97,8.0,33,4.118,345.91200000000003,discharging,-22.28557,266.9,-11.142785,-17.5,4.1874,-17.51009,283.0
2019-05-15,11,8.45,8.0,32,4.118,345.91200000000003,charging,66.89879,300.3,33.449395,-17.0,3.549,33.99999999999998,300.0
2019-05-15,12,10.78,8.0,32,4.118,345.91200000000003,discharging,-22.28557,289.2,-11.142785,-17.0,4.5276,-16.97948,291.5
2019-05-15,13,11.35,8.0,30,4.118,345.91200000000003,discharging,-22.28557,278.1,-11.142785,-15.9,4.7669999999999995,-15.9,283.6
2019-05-15,14,9.9,9.0,32,3.954,332.136,discharging,-28.53072,263.8,-14.26536,-21.7,4.158,-21.73769,272.7
2019-05-15,15,9.9,9.0,31,3.954,332.136,discharging,-28.53072,249.5,-14.26536,-21.1,4.158,-21.1,262.1
2019-05-15,16,7.92,11.0,34,3.646,306.264,charging,80.0,289.5,40.0,-32.4,3.3264,75.26966,299.7
2019-05-15,17,8.03,11.0,34,3.646,306.264,charging,21.63258,300.3,10.81629,-32.4,3.3726,0.0,299.7
2019-05-15,18,7.59,13.0,35,3.3579999999999997,282.07199999999995,standby,0.0,300.3,0.0,-41.7,3.1877999999999997,0.0,299.7
2019-05-15,19,7.61,13.0,34,3.3579999999999997,282.07199999999995,standby,0.0,300.3,0.0,-40.5,3.1962,-0.0,299.7
2019-05-15,20,7.61,14.0,37,3.214,269.976,standby,0.0,300.3,0.0,-47.8,3.1962,-0.0,299.7
2019-05-15,21,7.92,14.0,39,3.214,269.976,standby,-0.0,300.3,-0.0,-50.4,3.3264,-0.0,299.7
2019-05-15,22,7.57,16.0,41,2.9339999999999997,246.456,discharging,-61.96069,269.3,-30.980345,-60.5,3.1794,-60.48544,269.5
2019-05-15,23,7.55,16.0,40,2.9339999999999997,246.456,charging,61.96069,300.3,30.980345,-59.0,3.171,58.90544,299.0
2019-05-15,24,7.52,17.0,42,2.798,235.032,discharging,-65.47957,267.6,-32.739785,-65.5,3.1584,-65.47957,266.3
2019-05-15,25,7.46,17.0,42,2.798,235.032,charging,65.47957,300.3,32.739785,-65.5,3.1332,62.08711,297.3
2019-05-15,26,7.46,18.0,41,2.662,223.608,discharging,-68.37717,266.1,-34.188585,-66.7,3.1332,-66.7,263.9
2019-05-15,27,7.26,18.0,44,2.662,223.608,charging,68.37717,300.3,34.188585,-71.6,3.0492000000000004,72.20000000000003,300.0
2019-05-15,28,7.57,19.0,45,2.526,212.18399999999997,standby,-0.0,300.3,-0.0,-75.7,3.1794,0.0,300.0
2019-05-15,29,19.72,19.0,43,2.526,212.18399999999997,discharging,-70.65349,265.0,-35.326745,-72.3,8.2824,-72.3,263.9
2019-05-15,30,19.92,19.0,46,2.526,212.18399999999997,discharging,-70.65349,229.7,-35.326745,-77.4,8.3664,-77.4,225.2
2019-05-15,31,20.76,19.0,45,2.526,212.18399999999997,discharging,-70.65349,194.4,-35.326745,-75.7,8.7192,-75.7,187.3
2019-05-15,32,21.5,18.0,47,2.662,223.608,discharging,-68.37717,160.2,-34.188585,-76.5,9.03,-76.5,149.1
2019-05-15,33,22.41,18.0,45,2.662,223.608,discharging,-68.37717,126.0,-34.188585,-73.3,9.4122,-73.3,112.4
2019-05-15,34,23.44,18.0,50,2.662,223.608,discharging,-68.37717,91.8,-34.188585,-80.0,9.8448,-80.0,72.4
2019-05-15,35,11.88,18.0,48,2.662,223.608,discharging,-68.37717,57.6,-34.188585,-78.1,4.9896,-78.14534,33.3
2019-05-15,36,11.88,17.0,46,2.798,235.032,discharging,-65.47957,24.9,-32.739785,-71.7,4.9896,-66.6,0.0
2019-05-15,37,11.53,17.0,43,2.798,235.032,discharging,-49.05127,0.4,-24.525635,-67.0,4.8426,0.0,0.0
2019-05-15,38,11.44,16.0,41,2.9339999999999997,246.456,standby,-0.0,0.4,-0.0,-60.5,4.804799999999999,0.0,0.0
2019-05-15,39,10.56,16.0,39,2.9339999999999997,246.456,standby,-0.0,0.4,-0.0,-57.5,4.4352,0.0,0.0
2019-05-15,40,8.58,14.0,40,3.214,269.976,standby,-0.0,0.4,-0.0,-51.6,3.6036,0.0,0.0
2019-05-15,41,8.47,14.0,37,3.214,269.976,standby,-0.0,0.4,-0.0,-47.8,3.5574,-0.0,0.0
2019-05-15,42,8.27,13.0,39,3.3579999999999997,282.07199999999995,charging,50.06194,25.4,25.03097,-46.5,3.4734,47.24774,23.6
2019-05-15,43,8.82,13.0,37,3.3579999999999997,282.07199999999995,discharging,-50.06194,0.4,-25.03097,-44.1,3.7044,-44.1,1.6
2019-05-15,44,8.51,12.0,38,3.502,294.168,standby,-0.0,0.4,-0.0,-41.0,3.5742000000000003,-0.0,1.6
2019-05-15,45,6.93,12.0,37,3.502,294.168,standby,-0.0,0.4,-0.0,-39.9,2.9106,-0.0,1.6
2019-05-15,46,6.82,11.0,37,3.646,306.264,charging,80.0,40.4,40.0,-35.3,2.8644,80.0,41.6
2019-05-15,47,6.82,11.0,35,3.646,306.264,standby,0.0,40.4,0.0,-33.4,2.8644,-11.96488,35.6
2019-05-15,48,6.82,11.0,34,3.646,306.264,discharging,-40.04209,20.4,-20.021045,-32.4,2.8644,-32.4,19.4
2019-05-16,1,6.82,11.0,33,3.646,306.264,charging,80.0,60.4,40.0,-31.5,2.8644,80.0,59.4
2019-05-16,2,6.82,11.0,34,3.646,306.264,charging,80.0,100.4,40.0,-32.4,2.8644,80.0,99.4
2019-05-16,3,6.82,11.0,33,3.646,306.264,charging,80.0,140.4,40.0,-31.5,2.8644,80.0,139.4
2019-05-16,4,6.82,10.0,32,3.79,318.36,charging,80.0,180.4,40.0,-26.0,2.8644,80.0,179.4
2019-05-16,5,6.82,10.0,30,3.79,318.36,charging,80.0,220.4,40.0,-24.4,2.8644,80.0,219.4
2019-05-16,6,6.82,9.0,32,3.954,332.136,charging,80.0,260.4,40.0,-21.7,2.8644,80.0,259.4
2019-05-16,7,7.61,9.0,33,3.954,332.136,charging,0.04209,260.4,0.021045,-22.4,3.1962,3.89201,261.3
2019-05-16,8,7.61,8.0,32,4.118,345.91200000000003,charging,80.0,300.4,40.0,-17.0,3.1962,77.39999999999998,300.0
2019-05-16,9,9.24,8.0,32,4.118,345.91200000000003,discharging,-22.28557,289.3,-11.142785,-17.0,3.8808,-16.97948,291.5
2019-05-16,10,8.36,8.0,32,4.118,345.91200000000003,charging,22.28557,300.4,11.142785,-17.0,3.5112,15.125,299.1
2019-05-16,11,9.61,8.0,34,4.118,345.91200000000003,standby,-0.0,300.4,-0.0,-18.0,4.0362,-0.0,299.1
2019-05-16,12,10.78,8.0,31,4.118,345.91200000000003,discharging,-22.28557,289.3,-11.142785,-16.4,4.5276,-16.4,290.9
2019-05-16,13,11.88,8.0,33,4.118,345.91200000000003,discharging,-22.28557,278.2,-11.142785,-17.5,4.9896,-17.51009,282.1
2019-05-16,14,10.27,10.0,32,3.79,318.36,discharging,-34.18419,261.1,-17.092095,-26.0,4.3134,-26.0,269.1
2019-05-16,15,10.78,10.0,33,3.79,318.36,discharging,-34.18419,244.0,-17.092095,-26.9,4.5276,-26.9,255.7
2019-05-16,16,9.24,12.0,36,3.502,294.168,discharging,-45.33467,221.3,-22.667335,-38.9,3.8808,-38.85829,236.3
2019-05-16,17,8.21,12.0,33,3.502,294.168,charging,80.0,261.3,40.0,-35.6,3.4482000000000004,80.0,276.3
2019-05-16,18,7.92,13.0,37,3.3579999999999997,282.07199999999995,discharging,-1.72581,260.4,-0.862905,-44.1,3.3264,-34.27864,259.2
2019-05-16,19,7.81,13.0,37,3.3579999999999997,282.07199999999995,charging,80.0,300.4,40.0,-44.1,3.2802,80.0,299.2
2019-05-16,20,7.7,15.0,35,3.07,257.88,standby,0.0,300.4,0.0,-48.2,3.2340000000000004,-0.0,299.2
2019-05-16,21,7.85,15.0,38,3.07,257.88,standby,0.0,300.4,0.0,-52.3,3.2969999999999997,-0.0,299.2
2019-05-16,22,7.7,16.0,39,2.9339999999999997,246.456,discharging,-61.96069,269.4,-30.980345,-57.5,3.2340000000000004,-57.5,270.4
2019-05-16,23,7.7,16.0,42,2.9339999999999997,246.456,discharging,-61.96069,238.4,-30.980345,-62.0,3.2340000000000004,-61.96069,239.4
2019-05-16,24,7.66,16.0,41,2.9339999999999997,246.456,discharging,-61.96069,207.4,-30.980345,-60.5,3.2172,-60.48544,209.2
2019-05-16,25,7.55,16.0,42,2.9339999999999997,246.456,charging,80.0,247.4,40.0,-62.0,3.171,80.0,249.2
2019-05-16,26,7.55,16.0,43,2.9339999999999997,246.456,charging,25.88208,260.3,12.94104,-63.4,3.171,19.36883,258.9
2019-05-16,27,7.19,16.0,42,2.9339999999999997,246.456,charging,80.0,300.3,40.0,-62.0,3.0198,80.0,298.9
2019-05-16,28,7.59,17.0,44,2.798,235.032,standby,0.0,300.3,0.0,-68.6,3.1877999999999997,0.0,298.9
2019-05-16,29,19.72,17.0,40,2.798,235.032,discharging,-65.47957,267.6,-32.739785,-62.4,8.2824,-62.4,267.7
2019-05-16,30,20.38,17.0,41,2.798,235.032,discharging,-65.47957,234.9,-32.739785,-63.9,8.5596,-63.9,235.8
2019-05-16,31,20.65,17.0,42,2.798,235.032,discharging,-65.47957,202.2,-32.739785,-65.5,8.673,-65.5,203.1
2019-05-16,32,21.68,16.0,45,2.9339999999999997,246.456,discharging,-61.96069,171.2,-30.980345,-66.4,9.105599999999999,-66.38646,169.9
2019-05-16,33,21.9,16.0,44,2.9339999999999997,246.456,discharging,-61.96069,140.2,-30.980345,-64.9,9.198,-64.9112,137.4
2019-05-16,34,23.0,16.0,41,2.9339999999999997,246.456,discharging,-61.96069,109.2,-30.980345,-60.5,9.66,-60.48544,107.2
2019-05-16,35,10.56,16.0,39,2.9339999999999997,246.456,discharging,-61.96069,78.2,-30.980345,-57.5,4.4352,-57.5,78.5
2019-05-16,36,10.78,15.0,40,3.07,257.88,discharging,-57.82054,49.3,-28.91027,-55.1,4.5276,-55.1,51.0
2019-05-16,37,10.3,15.0,38,3.07,257.88,discharging,-57.82054,20.4,-28.91027,-52.3,4.3260000000000005,-52.3,24.9
2019-05-16,38,10.05,15.0,39,3.07,257.88,charging,17.74311,29.3,8.871555,-53.7,4.221,6.91581,28.4
2019-05-16,39,10.3,15.0,38,3.07,257.88,discharging,-57.82054,0.4,-28.91027,-52.3,4.3260000000000005,-52.3,2.2
2019-05-16,40,8.54,14.0,39,3.214,269.976,standby,0.0,0.4,0.0,-50.4,3.5867999999999993,0.0,2.2
